month,basket_id,sector,role,export_usd_mn,export_inr_cr,quantity,quantity_unit,hs_level_used,codes_summed,n_codes,vintage_flag,retrieval_date,source_file,notes
2024-05,C2_FOOTWEAR,Footwear,CONTROL,198.96,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-05,C3_COTTON,Cotton woven fabrics,CONTROL,160.61,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-06,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,1612.51,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-06,B2_PHARMA,Pharmaceutical formulations,CORE,1805.45,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-06,B3_AC,Air conditioners,CORE,32.99,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-06,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,72.87,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-06,C1_LEATHER,Leather goods,CONTROL,216.89,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-06,C2_FOOTWEAR,Footwear,CONTROL,229.88,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-06,C3_COTTON,Cotton woven fabrics,CONTROL,139.83,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-07,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,1550.24,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-07,B2_PHARMA,Pharmaceutical formulations,CORE,1709.62,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-07,B3_AC,Air conditioners,CORE,34.4,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-07,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,82.18,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-07,C1_LEATHER,Leather goods,CONTROL,225.17,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-07,C2_FOOTWEAR,Footwear,CONTROL,249.39,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-07,C3_COTTON,Cotton woven fabrics,CONTROL,146.14,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-08,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,1098.86,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-08,B2_PHARMA,Pharmaceutical formulations,CORE,1735.66,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-08,B3_AC,Air conditioners,CORE,39.16,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-08,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,85.01,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-08,C1_LEATHER,Leather goods,CONTROL,244.02,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-08,C2_FOOTWEAR,Footwear,CONTROL,227.77,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-08,C3_COTTON,Cotton woven fabrics,CONTROL,153.55,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-09,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,924.51,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-09,B2_PHARMA,Pharmaceutical formulations,CORE,1846.9,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-09,B3_AC,Air conditioners,CORE,35.04,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-09,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,87.28,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-09,C1_LEATHER,Leather goods,CONTROL,228.09,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-09,C2_FOOTWEAR,Footwear,CONTROL,192.15,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-09,C3_COTTON,Cotton woven fabrics,CONTROL,166.49,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-10,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,2212.74,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-10,B2_PHARMA,Pharmaceutical formulations,CORE,1912,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-10,B3_AC,Air conditioners,CORE,40.33,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-10,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,96.62,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-10,C1_LEATHER,Leather goods,CONTROL,236.97,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-10,C2_FOOTWEAR,Footwear,CONTROL,203.51,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-10,C3_COTTON,Cotton woven fabrics,CONTROL,178.7,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-11,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,2403.13,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-11,B2_PHARMA,Pharmaceutical formulations,CORE,1524.35,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-11,B3_AC,Air conditioners,CORE,32.33,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-11,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,66.97,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-11,C1_LEATHER,Leather goods,CONTROL,200.52,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-11,C2_FOOTWEAR,Footwear,CONTROL,184.11,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-11,C3_COTTON,Cotton woven fabrics,CONTROL,139.45,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-12,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,2302.65,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-12,B2_PHARMA,Pharmaceutical formulations,CORE,1819.28,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-12,B3_AC,Air conditioners,CORE,39.43,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-12,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,91.12,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-12,C1_LEATHER,Leather goods,CONTROL,218.98,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-12,C2_FOOTWEAR,Footwear,CONTROL,220.02,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-12,C3_COTTON,Cotton woven fabrics,CONTROL,182.62,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-01,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,2930.01,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-01,B2_PHARMA,Pharmaceutical formulations,CORE,1897.3,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-01,B3_AC,Air conditioners,CORE,37.21,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-01,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,101.38,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-01,C1_LEATHER,Leather goods,CONTROL,234.48,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-01,C2_FOOTWEAR,Footwear,CONTROL,219.7,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-01,C3_COTTON,Cotton woven fabrics,CONTROL,185.52,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-02,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,2664.31,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-02,B2_PHARMA,Pharmaceutical formulations,CORE,1828.88,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-02,B3_AC,Air conditioners,CORE,38.02,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-02,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,98.05,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-02,C1_LEATHER,Leather goods,CONTROL,200.73,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-02,C2_FOOTWEAR,Footwear,CONTROL,202.69,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-02,C3_COTTON,Cotton woven fabrics,CONTROL,172.51,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-03,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,3166.91,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-03,B2_PHARMA,Pharmaceutical formulations,CORE,2735.13,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-03,B3_AC,Air conditioners,CORE,48.06,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-03,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,103.16,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-03,C1_LEATHER,Leather goods,CONTROL,221.03,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-03,C2_FOOTWEAR,Footwear,CONTROL,206.84,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-03,C3_COTTON,Cotton woven fabrics,CONTROL,188.84,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-04,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,2327.03,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-04,B2_PHARMA,Pharmaceutical formulations,CORE,1850.53,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-04,B3_AC,Air conditioners,CORE,39.06,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-04,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,86.3,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-04,C1_LEATHER,Leather goods,CONTROL,191.75,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-04,C2_FOOTWEAR,Footwear,CONTROL,187.57,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-04,C3_COTTON,Cotton woven fabrics,CONTROL,163.5,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-05,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,2964.76,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-05,B2_PHARMA,Pharmaceutical formulations,CORE,1821.61,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-05,B3_AC,Air conditioners,CORE,43.06,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-05,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,93.26,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-05,C1_LEATHER,Leather goods,CONTROL,228.91,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-05,C2_FOOTWEAR,Footwear,CONTROL,220.95,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-05,C3_COTTON,Cotton woven fabrics,CONTROL,160.57,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-06,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,2688.25,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-06,B2_PHARMA,Pharmaceutical formulations,CORE,1924.83,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-06,B3_AC,Air conditioners,CORE,42.33,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-06,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,72.93,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-06,C1_LEATHER,Leather goods,CONTROL,229.07,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-06,C2_FOOTWEAR,Footwear,CONTROL,228.89,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-06,C3_COTTON,Cotton woven fabrics,CONTROL,146.75,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-07,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,2206.24,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-07,B2_PHARMA,Pharmaceutical formulations,CORE,1938.47,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-07,B3_AC,Air conditioners,CORE,41.55,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-07,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,89.35,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-07,C1_LEATHER,Leather goods,CONTROL,256.11,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-07,C2_FOOTWEAR,Footwear,CONTROL,270.06,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-07,C3_COTTON,Cotton woven fabrics,CONTROL,163.05,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-08,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,1527.75,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-08,B2_PHARMA,Pharmaceutical formulations,CORE,1771.32,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-08,B3_AC,Air conditioners,CORE,37.82,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-08,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,84.02,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-08,C1_LEATHER,Leather goods,CONTROL,251.24,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-08,C2_FOOTWEAR,Footwear,CONTROL,231.02,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-08,C3_COTTON,Cotton woven fabrics,CONTROL,165.68,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-09,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,1683.45,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-09,B2_PHARMA,Pharmaceutical formulations,CORE,1815.3,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-09,B3_AC,Air conditioners,CORE,45.67,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-09,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,95.3,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-09,C1_LEATHER,Leather goods,CONTROL,221.3,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-09,C2_FOOTWEAR,Footwear,CONTROL,182.83,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-09,C3_COTTON,Cotton woven fabrics,CONTROL,181.35,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-10,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,2567.71,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-10,B2_PHARMA,Pharmaceutical formulations,CORE,1675.65,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-10,B3_AC,Air conditioners,CORE,45.47,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-10,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,90.04,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-10,C1_LEATHER,Leather goods,CONTROL,200.55,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-10,C2_FOOTWEAR,Footwear,CONTROL,173.58,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-10,C3_COTTON,Cotton woven fabrics,CONTROL,169.7,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-11,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,2920.03,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-11,B2_PHARMA,Pharmaceutical formulations,CORE,1840.9,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-11,B3_AC,Air conditioners,CORE,53.14,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-11,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,84.39,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-11,C1_LEATHER,Leather goods,CONTROL,216.55,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-11,C2_FOOTWEAR,Footwear,CONTROL,199.11,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-11,C3_COTTON,Cotton woven fabrics,CONTROL,161.1,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-12,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,2508.8,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-12,B2_PHARMA,Pharmaceutical formulations,CORE,1888.17,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-12,B3_AC,Air conditioners,CORE,51.72,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
